"imdb.uid","Country","Title","Type","imdb.rating","runtime","Year","Letterboxd.Rating","Letterboxd.Votes"
"tt0083390","UK","Brideshead Revisited","tvMiniSeries",8.5,659,1981,"4.12","468"
"tt0051790","Russian Federation","Ivan Groznyy. Skaz vtoroy: Boyarskiy zagovor","movie",7.9,88,1958,"3.93","2157"
"tt0067866","Mexico","El Topo","movie",7.5,125,1970,"3.76","11802"
"tt0091830","France","Le rayon vert","movie",7.7,99,1986,"4.09","4803"
"tt3281548","USA","Little Women","movie",8.1,135,2019,"4.33","104320"
"tt0100271","Italy","Nostos: Il ritorno","movie",7.7,85,1989,"4.09","606"
"tt1650048","#N/A","Laurence Anyways","movie",7.7,168,2012,"3.95","11007"
"tt0120265","France","Taste of Cherry","movie",7.7,95,1997,"4.07","10399"
"tt0061971","Japan","Midaregumo","movie",7.8,108,1967,"4.05","746"
"tt0061834","Sweden","I Am Curious (Yellow)","movie",6.1,121,1967,"3.13","1224"
"tt0048424","USA","the night of the hunter","movie",8,92,1955,"4.24","29775"
"tt0259004","#N/A","Superdyke Meets Madame X","short",5.9,19,1976,"3.03","232"
"tt0046303","USA","Shane","movie",7.6,118,1953,"3.67","8080"
"tt0129167","USA","the iron giant","movie",8,86,1999,"4.16","79001"
"tt0198781","USA","Monsters, Inc.","movie",8,92,2001,"4.04","172868"
"tt0099685","USA","Goodfellas","movie",8.7,146,1990,"4.41","150579"
"tt0050976","Sweden","the seventh seal","movie",8.2,96,1957,"4.27","43941"
"tt0095467","Poland","a short film about love","movie",8.3,86,1988,"4.08","6069"
"tt0062262","#N/A","The Shooting","movie",6.6,82,1966,"3.56","2626"
"tt0318871","#N/A","Kenpû Denki Berserk","tvSeries",8.6,575,1997,"#N/A","#N/A"
"tt0082694","Australia","Mad Max 2","movie",7.6,96,1981,"3.87","42249"
"tt0041562","Russian Federation","Kubanskie kazaki","movie",6.7,112,1950,"3.16","45"
"tt0072684","UK","Barry Lyndon","movie",8.1,185,1975,"4.27","38721"
"tt0385586","Japan","Nekojiru-sô","short",7.7,34,2001,"3.81","2850"
"tt0495162","#N/A","Boyevoy kinosbornik 13","movie",7.6,55,1942,NA,NA
"tt0100802","USA","Total Recall","movie",7.5,113,1990,"3.7","52226"
"tt0090633","USA","An American Tail","movie",6.9,80,1986,"3.38","12032"
"tt1259521","USA","The Cabin in the Woods","movie",7,95,2011,"3.53","126917"
"tt0094011","France","Sous le soleil de Satan","movie",6.8,98,1987,"3.6","1297"
"tt0175075","Ukraine","Propala hramota","movie",8.3,79,1972,"3.64","35"
"tt3230854","#N/A","The Expanse","tvSeries",8.5,2880,2015,"#N/A","#N/A"
"tt0117056","Iran","Ayneh","movie",7.5,95,1997,"3.87","1023"
"tt0116477","UK","Hamlet","movie",7.7,242,1996,"3.76","6870"
"tt0070820","Senegal","Touki Bouki","movie",7.1,85,1973,"3.76","2940"
"tt0093779","USA","The Princess Bride","movie",8.1,98,1987,"4.04","92820"
"tt3910804","#N/A","War & Peace","tvMiniSeries",8.2,379,2016,"3.68","64"
"tt0063555","Armenia","Sayat Nova","movie",7.7,79,1969,"4.02","5738"
"tt0048728","USA","to catch a thief","movie",7.4,106,1955,"3.6","17129"
"tt0038650","USA","it's a wonderful life","movie",8.6,130,1946,"4.28","65801"
"tt0114329","Iran","hello cinema","movie",7.7,75,1995,"3.94","838"
"tt0064208","Italy","Da uomo a uomo","movie",7.1,120,1967,"3.58","1876"
"tt0449467","France","Babel","movie",7.5,143,2006,"3.55","39251"
"tt0043924","USA","A Place in the Sun","movie",7.8,122,1951,"3.84","4512"
"tt0012349","USA","the kid","movie",8.3,68,1921,"4.13","20738"
"tt0083946","Germany","Fitzcarraldo","movie",8.1,158,1982,"4.08","13000"
"tt0059742","USA","the sound of music","movie",8,172,1965,"3.92","50924"
"tt4093826","#N/A","Twin Peaks (New)","tvSeries",8.5,1080,2017,"#N/A","#N/A"
"tt1798709","USA","Her","movie",8,126,2013,"4.09","250527"
"tt3170902","Jordan","Theeb","movie",7.2,100,2014,"3.53","2696"
"tt0093593","Poland","on the silver globe","movie",7.3,166,1988,"3.94","2442"
"tt0015175","Germany","Die Nibelungen: Siegfried","movie",8.1,143,1924,"4.05","1655"
"tt0083931","Hungary","Fehérlófia","movie",7.9,81,1981,"4.04","1062"
"tt3966404","Qatar","Mustang","movie",7.6,97,2015,"4","21934"
"tt0069191","#N/A","Roma","movie",7.4,120,1972,"3.71","2846"
"tt0862766","#N/A","Navazhdenie","short",8.5,31,1965,"3.62","44"
"tt3592032","Japan","Ping Pong the Animation","tvMiniSeries",8.6,NA,2014,"4.26","160"
"tt0422491","France","The Intruder","movie",7,130,2004,"3.71","1235"
"tt0203230","USA","You Can Count on Me","movie",7.5,111,2000,"3.85","6122"
"tt1954470","India","Gangs of Wasseypur","movie",8.2,321,2012,"3.97","2464"
"tt0067116","USA","The French Connection","movie",7.7,104,1971,"3.94","25680"
"tt0082222","Poland","Man of Iron","movie",7.4,156,1981,"3.59","564"
"tt0065571","Italy","the conformist","movie",8,113,1970,"4.11","11240"
"tt8963708","#N/A","And Then We Danced","movie",8.1,113,2019,"3.97","2700"
"tt1170358","New Zealand","The Hobbit: The Desolation of Smaug","movie",7.8,161,2013,"3.35","119373"
"tt0030993","USA","You Can't Take It with You","movie",7.9,126,1938,"3.7","4166"
"tt0058642","Ukraine","Tini zabutykh predkiv","movie",8,97,1964,"3.98","2175"
"tt0051343","India","Pathetic fallacy","movie",7.7,102,1958,"3.72","157"
"tt0057012","UK","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","movie",8.4,95,1964,"4.26","89594"
"tt0120382","USA","The Truman Show","movie",8.1,103,1998,"4.06","186073"
"tt0045274","Italy","Umberto D.","movie",8.2,89,1952,"4.15","8029"
"tt0065867","USA","husbands","movie",7.4,131,1970,"3.79","2606"
"tt0851578","Japan","paprika","movie",7.7,90,2006,"3.95","34316"
"tt8906678","Canada","Brotherhood","short",7,25,2018,"3.35","3549"
"tt0307160","#N/A","Minas: A Requiem (2/3)","movie",6.8,10,1989,NA,NA
"tt0050326","#N/A","don kikhot","movie",7.6,110,1957,"3.51","128"
"tt0054389","France","shoot the piano player","movie",7.6,81,1960,"3.76","7952"
"tt0093206","China","Hong gao liang","movie",7.4,91,1987,"3.66","1988"
"tt0037824","Russian Federation","ivan the terrible","movie",7.8,103,1944,"3.85","2806"
"tt0053390","Japan","Floating Weeds","movie",8,119,1959,"4.1","3930"
"tt0071737","Italy","Lancelot of the lake","movie",7.1,85,1974,"3.74","1865"
"tt0064116","Italy","C'era una volta il West","movie",8.5,165,1968,"4.32","38452"
"tt0231477","Egypt","Doa al karawan","movie",8.1,109,1959,"4.05","390"
"tt0060584","#N/A","kidnapping, caucasian style","movie",8.4,82,1967,"3.68","561"
"tt0016220","USA","The Phantom of the Opera","movie",7.6,93,1925,"3.75","6036"
"tt2331143","Japan","Soshite chichi ni naru","movie",7.8,121,2013,"3.96","10774"
"tt0064116","Italy","C'era una volta il West","movie",8.5,165,1968,"4.32","39038"
"tt0080979","Japan","kagemusha","movie",8,180,1980,"4.05","7797"
"tt0390384","USA","Primer","movie",6.9,77,2004,"3.63","32833"
"tt1392214","USA","Prisoners","movie",8.1,153,2013,"4.09","127900"
"tt0195324","Brazil","São Paulo, Sociedade Anônima","movie",8.1,107,1965,"4.13","630"
"tt0050634","Russian Federation","Letyat zhuravli","movie",8.3,95,1957,"4.23","5059"
"tt0073166","France","India Song","movie",6.3,120,1975,"3.72","894"
"tt0074119","USA","All the President's Men","movie",8,138,1976,"4.1","31240"
"tt0052600","#N/A","ballad of a soldier","movie",8.2,88,1959,"4","1808"
"tt10380084","USA","I Am Easy to Find","short",8.2,26,2019,"4.13","4428"
"tt1877514","USA","The Vietnam War","tvMiniSeries",9.1,990,2017,"4.5","3731"
"tt1065073","USA","Boyhood","movie",7.9,165,2014,"3.79","133232"
"tt0051378","France","Elevator to the Gallows","movie",8,91,1958,"3.99","8921"
"tt0293496","Armenia","Parajanov: The Last Spring (3/3)","movie",6.6,55,1992,NA,NA
"tt0062138","USA","Point Blank","movie",7.4,92,1967,"3.9","6968"
"tt0388644","#N/A","Soupçons","tvSeries",7.9,629,2004,"#N/A","#N/A"
"tt7131622","China","Once Upon a Time... in Hollywood","movie",7.8,161,2019,"3.89","221714"
"tt0064612","France","My Night at maud's","movie",8,110,1969,"4.08","5416"
"tt0112130","UK","Pride and Prejudice","tvMiniSeries",8.9,327,1995,"4.09","6704"
"tt0196848","Senegal","The little girl who sold the sun","movie",7.4,45,1999,"3.89","631"
"tt6905458","USA","The Shivering Truth","tvSeries",7.9,77,2018,"4.1","466"
"tt0073155","France","the most important thing: love","movie",7.3,109,1975,"3.68","1454"
"tt0068699","#N/A","High Plains Drifter","movie",7.5,105,1973,"3.68","8907"
"tt0096908","Hong Kong","a city of sadness","movie",7.9,157,1989,"4.09","2375"
"tt0060196","USA","Il buono, il brutto, il cattivo","movie",8.8,161,1966,"4.41","71448"
"tt0467406","USA","Juno","movie",7.4,96,2007,"3.61","128658"
"tt0111651","Mali","waati","movie",7.1,140,1995,NA,NA
"tt0220100","USA","Timecode","movie",6,97,2000,"2.85","1092"
"tt0049012","Japan","Biruma no tategoto","movie",8.1,116,1956,"4.03","1771"
"tt0087164","Taiwan","Dong dong de jiàqi","movie",7.7,93,1984,"3.84","879"
"tt0063522","USA","rosemary's baby","movie",8,137,1968,"4.17","73167"
"tt4309356","#N/A","Sarmasik","movie",8,104,2015,"3.95","1281"
"tt0048500","Poland","A Generation","movie",7.1,87,1955,"3.54","953"
"tt1853728","USA","Django Unchained","movie",8.4,165,2012,"4.08","268901"
"tt0096639","USA","Lonesome Dove","tvMiniSeries",8.7,384,1989,"4.08","1671"
"tt0367195","#N/A","Vai~E~Vem","movie",7,175,2003,"3.99","355"
"tt0108598","UK","The Wrong Trousers","short",8.3,30,1993,"4.1","15294"
"tt0001527","Lithuania","Mest kinematograficheskogo operatora","short",7.7,12,1912,"3.8","1426"
"tt0013442","Germany","Nosferatu, eine Symphonie des Grauens","movie",7.9,94,1922,"3.91","34169"
"tt0059817","Japan","Tôkyô orinpikku","movie",7.8,170,1965,"4.08","794"
"tt3262342","UK","Loving Vincent","movie",7.8,94,2017,"3.83","40573"
"tt1489889","USA","Central Intelligence","movie",6.3,107,2016,"2.73","37006"
"tt0275277","Japan","Cowboy Bebop: Tengoku no tobira","movie",7.9,115,2001,"3.87","11116"
"tt10509018","#N/A","Incidental Characters","movie",NA,107,2020,NA,NA
"tt0274558","USA","The Hours","movie",7.5,110,2002,"3.79","21118"
"tt0327137","USA","Secondhand Lions","movie",7.5,111,2003,"3.33","5762"
"tt0052311","USA","Touch of Evil","movie",8,95,1958,"4.09","23566"
"tt0089229","Japan","Grim","short",7.6,7,1985,"3.98","681"
"tt7984734","Canada","The Lighthouse","movie",8,109,2019,"4.15","109197"
"tt0120265","Iran","Ta'm e guilass","movie",7.7,95,1997,"4.11","15584"
"tt0050083","USA","12 Angry Men","movie",8.9,96,1957,"4.51","99948"
"tt0057115","USA","the great escape","movie",8.2,172,1963,"4.01","20070"
"tt0041154","Japan","Late Spring","movie",8.3,108,1949,"4.28","9367"
"tt0032976","USA","Rebecca","movie",8.2,130,1940,"4.05","23109"
"tt0092549","USA","miami connection","movie",5.8,83,1987,"3.21","5029"
"tt0046268","France","Le salaire de la peur","movie",8.1,131,1953,"4.23","9772"
"tt0313550","South Korea","On the Occasion of Remembering the Turning Gate","movie",7.3,115,2002,"3.85","863"
"tt2562232","USA","Birdman or (The Unexpected Virtue of Ignorance)","movie",7.7,119,2014,"3.92","216452"
"tt1659337","USA","The Perks of Being a Wallflower","movie",8,103,2012,"3.77","137552"
"tt0100998","USA","Yume","movie",7.8,119,1990,"3.95","8255"
"tt9834492","#N/A","Yalda","movie",6.7,89,2019,"3.29","86"
"tt0098437","Finland","Talvisota","movie",7.7,199,1989,"3.57","308"
"tt0096288","Greece","Topio stin omihli","movie",8,127,1988,"4.22","5274"
"tt0190332","China","Wo hu cang long","movie",7.8,120,2000,"3.87","42357"
"tt0070233","Russian Federation","ivan vasilievich: back to the future","movie",8.4,93,1973,"3.82","1023"
"tt7759300","UK","Pink Wall","movie",5.9,82,2019,"3.53","420"
"tt11138512","USA","The Northman","movie",NA,NA,NA,NA,NA
"tt0045152","USA","singin' in the rain","movie",8.3,103,1952,"4.28","61620"
"tt0076286","Greece","Oi kynigoi","movie",7.5,168,1977,"3.84","285"
"tt0097165","USA","Dead Poets Society","movie",8.1,128,1989,"4.04","104078"
"tt2326554","USA","A Girl Walks Home Alone at Night","movie",7,101,2014,"3.7","28884"
"tt9620292","USA","Promising Young Woman","movie",7.5,113,2020,"3.86","41315"
"tt0100112","France","Le mari de la coiffeuse","movie",7.3,82,1990,"3.66","1394"
"tt3674140","Italy","The Salt of the Earth","movie",8.5,110,2014,"4.08","6272"
"tt0118749","USA","Boogie Nights","movie",7.9,155,1997,"4.16","76045"
"tt1155056","USA","I Love You, Man","movie",7,105,2009,"3.3","29421"
"tt0029606","USA","a star is born","movie",7.6,111,1937,"3.55","3606"
"tt0003740","Italy","Cabiria","movie",7.1,148,1914,"3.48","967"
"tt10923134","#N/A","Dcera","short",6.7,15,2019,"3.35","1153"
"tt0081398","USA","Raging Bull","movie",8.2,129,1980,"4.22","62997"
"tt0082269","France","Diva","movie",7.2,117,1981,"3.64","2277"
"tt0154420","Denmark","Festen","movie",8,105,1998,"4.08","11702"
"tt0067093","USA","fiddler on the roof","movie",8,181,1971,"3.88","6837"
"tt0060138","France","Au hasard Balthazar","movie",7.9,95,1966,"4.02","9927"
"tt0052893","France","Hiroshima mon amour","movie",7.9,90,1959,"4.11","15600"
"tt0045935","Japan","Jigokumon","movie",7.2,89,1953,"3.61","1599"
"tt0050825","USA","paths of glory","movie",8.4,88,1957,"4.34","37609"
"tt1935156","France","Jodorowsky's Dune","movie",8.1,90,2013,"3.91","14366"
"tt0156701","Russian Federation","Khrustalyov, mashinu!","movie",7.5,147,1998,"4.01","633"
"tt0046911","France","diabolique","movie",8,117,1955,"4.08","15223"
"tt0067327","#N/A","The Last Movie","movie",6.4,108,1971,"3.38","1580"
"tt0110773","USA","Paradjanov: A Requiem","movie",6.8,59,1994,NA,NA
"tt9647980","Mexico","Patria","movie",7.3,89,2019,"3.14","62"
"tt0075824","France","that obscure object of desire","movie",8,103,1977,"3.96","5689"
"tt5052448","USA","Get Out","movie",7.7,104,2017,"4.14","331197"
"tt0078771","#N/A","L'amour en fuite","movie",7.1,94,1979,"3.48","2572"
"tt7738450","USA","Thunder Road","movie",7.1,92,2018,"3.83","14512"
"tt0056217","USA","The Man Who Shot Liberty Valance","movie",8.1,123,1962,"4.11","13324"
"tt0075177","Italy","Sebastiane","movie",6.1,86,1976,"3.38","962"
"tt0086879","USA","Amadeus","movie",8.3,160,1984,"4.19","55158"
"tt0066026","USA","MASH","movie",7.5,116,1970,"3.58","13783"
"tt6587094","USA","Five Came Back","tvMiniSeries",8.3,180,2017,"4","3404"
"tt0234588","USA","Rejected","short",8,9,2000,"3.88","6247"
"tt0269587","Thailand","Dokfa nai meuman","movie",6.9,83,2000,"3.54","1536"
"tt0319625","France","Kabala","movie",7.3,112,2002,NA,NA
"tt5074352","India","Dangal","movie",8.4,161,2016,"3.92","6905"
"tt0064040","France","army of shadows","movie",8.2,145,1969,"4.26","8256"
"tt1504320","UK","The King's Speech","movie",8,118,2010,"3.75","92397"
"tt0312142","#N/A","Heimat 3 - Chronik einer Zeitenwende","tvMiniSeries",8,689,2004,"#N/A","#N/A"
"tt0062352","Brazil","Terra em Transe","movie",7.5,111,1967,"4.11","2024"
"tt0104467","Senegal","Hyenas","movie",7.4,110,1992,"3.85","609"
"tt9536832","USA","Kitbull","short",8,9,2019,"4.12","12452"
"tt0067778","France","murmur of the heart","movie",7.8,118,1971,"3.86","2609"
"tt0048545","USA","Rebel Without a Cause","movie",7.7,111,1955,"3.83","30156"
"tt0405296","USA","A Scanner Darkly","movie",7.1,100,2006,"3.47","22896"
"tt0048757","Japan","Ukigumo","movie",7.7,123,1955,"3.94","1550"
"tt0189219","China","Xiao cheng zhi chun","movie",7.4,98,1948,"3.78","1410"
"tt0015881","USA","Greed","movie",8.1,140,1924,"4.06","2574"
"tt0053317","#N/A","fate of a man","movie",8,103,1959,"3.71","239"
"tt0063759","Sweden","hour of the wolf","movie",7.7,90,1968,"3.92","10011"
"tt0077051","#N/A","Matador","tvSeries",9.2,1608,1978,"3.45","2932"
"tt0089606","Sweden","my life as a dog","movie",7.6,101,1985,"3.76","3514"
"tt0093191","Germany","der himmel uber berlin","movie",8.1,128,1987,"4.17","19480"
"tt0887734","USA","Everything Will Be Ok","short",8.1,17,2006,"4.11","2653"
"tt0041546","UK","Kind Hearts and Coronets","movie",8,106,1949,"4","5821"
"tt0048956","India","aparajito (apu trilogy 2)","movie",8.3,110,1956,"4.18","4364"
"tt0082971","USA","Raiders of the Lost Ark","movie",8.4,115,1981,"4.23","148114"
"tt1032846","Belgium","4 months, 3 weeks and 2 days","movie",7.9,113,2007,"4.09","11236"
"tt0783612","USA","When the Levees Broke: A Requiem in Four Acts","tvMiniSeries",8.5,255,2006,"4.19","1458"
"tt0109084","Brazil","Alma Corsária","movie",6.9,112,1993,"4.08","248"
"tt0027240","#N/A","Vámonos con Pancho Villa!","movie",7.7,92,1936,"3.78","297"
"tt0027652","USA","Fury","movie",7.9,92,1936,"3.88","2615"
"tt0057202","France","Le joli mai","movie",8,165,1963,"4","569"
"tt0072248","Iran","Tabiate bijan","movie",7.8,93,1974,"4.03","618"
"tt0181875","USA","Almost Famous","movie",7.9,122,2000,"3.9","62986"
"tt8613070","France","Portrait of a Lady on Fire","movie",8.3,121,2019,"4.42","33630"
"tt0455590","Uganda","The Last King of Scotland","movie",7.7,123,2006,"3.59","16082"
"tt0467406","USA","Juno","movie",7.4,96,2007,"3.61","123153"
"tt0095895","USA","Powaqqatsi","movie",7.3,99,1988,"3.58","2034"
"tt0042041","USA","White Heat","movie",8.2,114,1949,"4.02","6518"
"tt8430598","USA","Shirley","movie",7,107,2020,"3.52","274"
"tt0051201","USA","witness for the prosecution","movie",8.4,116,1957,"4.14","11622"
"tt0117589","UK","Secrets & Lies","movie",8,136,1996,"4.09","7308"
"tt0089603","Japan","Mishima: A Life in Four Chapters","movie",7.9,120,1985,"4.25","8910"
"tt0040746","USA","Rope","movie",8,80,1948,"4.02","37527"
"tt6751668","South Korea","Parasite","movie",8.6,132,2019,"4.6","208173"
"tt0044572","Italy","Due soldi di speranza","movie",7.2,110,1952,"3.39","128"
"tt0307311","Armenia","Tsvet armyanskoy zemli","short",6.6,16,1969,"3.35","38"
"tt0268126","USA","Adaptation.","movie",7.7,115,2002,"4","51682"
"tt0257251","#N/A","La vallée close","movie",8.4,144,1995,"3.96","141"
"tt0790636","#N/A","Dallas Buyers Club","movie",8,117,2013,"3.83","107814"
"tt0028950","France","La grande illusion","movie",8.1,113,1937,"4.15","10826"
"tt0091506","#N/A","O melissokomos","movie",7.4,122,1986,"3.67","679"
"tt0080855","USA","Heaven's Gate","movie",6.8,219,1980,"3.61","4462"
"tt0050105","USA","An Affair to Remember","movie",7.5,115,1957,"3.63","5588"
"tt2008009","UK","The Clock","movie",8.7,1440,2010,"4.43","477"
"tt0048473","India","Pather Panchali","movie",8.6,125,1955,"4.28","9307"
"tt5323662","Japan","Koe no katachi","movie",8.2,130,2016,"4.03","26974"
"tt0101765","France","La double vie de Véronique","movie",7.8,98,1991,"4.09","16532"
"tt0173772","USA","Il mio viaggio in Italia","movie",8.2,246,1999,"3.99","978"
"tt1087578","Japan","still walking","movie",8,115,2008,"4.2","8515"
"tt0059894","#N/A","The War Game","tvMovie",8,48,1966,"3.96","2082"
"tt0109707","USA","ed wood","movie",7.8,127,1994,"4","32329"
"tt0045112","Japan","the life of oharu","movie",8.2,148,1952,"4.12","2959"
"tt8173728","#N/A","La Casa Lobo","movie",7.5,75,2018,"3.84","1496"
"tt0097216","USA","Do the Right Thing","movie",7.9,120,1989,"4.27","48808"
"tt0057450","France","Renaissance","short",7.1,10,1963,"3.49","307"
"tt0053604","USA","the apartment","movie",8.3,125,1960,"4.3","37410"
"tt0327056","USA","mystic river","movie",7.9,138,2003,"3.8","47469"
"tt0099674","Italy","The Godfather: Part III","movie",7.6,162,1990,"3.4","41782"
"tt0120917","USA","The Emperor's New Groove","movie",7.3,78,2000,"3.71","74984"
"tt0096257","USA","The Thin Blue Line","movie",8,101,1988,"4.03","13741"
"tt1816518","Belgium","Ernest et Célestine","movie",7.9,80,2012,"3.94","7885"
"tt6156350","UK","HyperNormalisation","movie",8.3,166,2016,"4.02","4316"
"tt0469494","USA","There Will Be Blood","movie",8.2,158,2007,"4.38","124219"
"tt0053619","Italy","L'Avventura","movie",7.9,143,1960,"4.04","12853"
"tt0144020","China","Xiao Wu","movie",7.5,108,1997,"3.78","865"
"tt0042040","UK","Whisky Galore!","movie",7.2,80,1949,"3.45","1319"
"tt8923500","#N/A","Midnight Traveler","movie",7.5,88,2019,"3.87","462"
"tt6265828","USA","A Ghost Story","movie",6.8,92,2017,"3.76","67249"
"tt0048452","Denmark","ordet","movie",8.3,126,1955,"4.32","6785"
"tt0247380","France","Les glaneurs et la glaneuse","movie",7.7,82,2000,"3.97","5318"
